trip_id	trajet	duree	gare_a	gare_b	gare_a_city	gare_b_city	gare_a_matched	gare_b_matched
OCESN039819R0400420115	Gare de Chambéry-Chal.-les-Eaux - Gare de Pont-de-Beauvoisin	48	Chambéry-Chal.-les-Eaux	Pont-de-Beauvoisin	CHAMBERY	LE PONT-DE-BEAUVOISIN	1	1
OCESN039849R0200220116	Gare de Thonon-les-Bains - Grenoble-Gare-Routière	200	Thonon-les-Bains	Grenoble	THONON-LES-BAINS	GRENOBLE	1	1
OCESN039991R0200220122	Gare de Mâcon-Ville - Lyon-Part-Dieu-Gare-Rou	75	Mâcon-Ville	Lyon-Part-Dieu	MACON	LYON	1	1
OCESN040011R0500520123	Gare de Diemeringen - Sarralbe Centre	36	Diemeringen	Sarralbe Centre	DIEMERINGEN	SARRALBE	1	1
OCESN040012R0500520124	Gare de Diemeringen - Sarre-Union	20	Diemeringen	Sarre-Union	DIEMERINGEN	SARRE-UNION	1	1
OCESN042100R0200220151	Gare de Dinan - Gare de St-Brieuc	60	Dinan	St-Brieuc	DINAN	SAINT-BRIEUC	1	1
OCESN042101R0200220152	Gare de Dinan - Gare de Lamballe	73	Dinan	Lamballe	DINAN	LAMBALLE	1	1
OCESN043500R0200220161	Gare de Franois - Gare de St-Vit	14	Franois	St-Vit	FRANOIS	SAINT-VIT	1	1
OCESN043508R0200220167	Gare de Auxonne - Gare de Villers-les-Pots	10	Auxonne	Villers-les-Pots	TILLENAY	VILLERS-LES-POTS	1	1
OCESN043515R0200220171	Gare de Dijon-Ville - Gare de Neuilly-lès-Dijon	25	Dijon-Ville	Neuilly-lès-Dijon	DIJON	NEUILLY-LÈS-DIJON	1	1
OCESN049501R0100120186	Gare de Bellegarde-s-V. Gare - Gare de St-Gervais-L-B-Le-Fayet	135	Bellegarde	St-Gervais-les-Bains-Le Fayet	BELLEGARDE-SUR-VALSERINE	SAINT-GERVAIS-LES-BAINS	1	1
OCESN049504R0100120189	Gare de Bellegarde-s-V. Gare - Gare de Evian-les-Bains	115	Bellegarde	Evian-les-Bains	BELLEGARDE-SUR-VALSERINE	ÉVIAN-LES-BAINS	1	1
OCESN049507R0100120192	Gare de Annemasse - Gare de St-Gervais-L-B-Le-Fayet	111	Annemasse	St-Gervais-les-Bains-Le Fayet	ANNEMASSE	SAINT-GERVAIS-LES-BAINS	1	1
OCESN049511R0100120196	Gare de Bellegarde-s-V. Gare - Gare de Chamonix-Mont-Blanc	185	Bellegarde	Chamonix-Mont-Blanc	BELLEGARDE-SUR-VALSERINE	CHAMONIX-MONT-BLANC	1	1
OCESN049514R0100120199	Gare de Annemasse - Gare de Bellegarde-s-V. Gare	71	Annemasse	Bellegarde	ANNEMASSE	BELLEGARDE-SUR-VALSERINE	1	1
OCESN049521R0100120205	Gare de Evian-les-Bains - Gare de Thonon-les-Bains	20	Evian-les-Bains	Thonon-les-Bains	ÉVIAN-LES-BAINS	THONON-LES-BAINS	1	1
OCESN049523R0200220206	Gare de Cluses (Hte-Savoie) - Gare de St-Gervais-L-B-Le-Fayet	40	Cluses (Hte-Savoie)	St-Gervais-les-Bains-Le Fayet	CLUSES	SAINT-GERVAIS-LES-BAINS	1	1
OCESN049525R0100120208	Gare de Annemasse - Gare de La Roche-sur-Foron	30	Annemasse	La Roche-sur-Foron	ANNEMASSE	LA ROCHE-SUR-FORON	1	1
OCESN049540R0100120213	Gare de Annecy - Gare de Annemasse	60	Annecy	Annemasse	ANNECY	ANNEMASSE	1	1
OCESN049561R0200220229	Gare de Ambérieu-en-Bugey - Gare de St-Rambert-en-Bugey	15	Ambérieu	St-Rambert-en-Bugey	AMBERIEU-EN-BUGEY	SAINT-RAMBERT-EN-BUGEY	1	1
OCESN049562R0200220230	Gare de Ambérieu-en-Bugey - Gare de Virieu-le-Grand-Belley	52	Ambérieu	Virieu-le-Grand-Belley	AMBERIEU-EN-BUGEY	VIRIEU-LE-GRAND	1	1
OCESN049581R0200220236	Gare de Boën - Noirétable	26	Boën	Noirétable	BOËN	NOIRÉTABLE	1	1
OCESN049582R0200220237	Gare de Boën - Saint-Etienne-Chtx GR	92	Boën	St-Étienne-Châteaucreux	BOËN	SAINT-ETIENNE	1	1
OCESN049583R0200220238	Gare de Montbrison - Noirétable	44	Montbrison	Noirétable	MONTBRISON	NOIRÉTABLE	1	1
OCESN049584R0200220239	Noirétable - Saint-Etienne-Chtx GR	108	Noirétable	St-Étienne-Châteaucreux	NOIRÉTABLE	SAINT-ETIENNE	1	1
OCESN049585R0200220240	Gare de Boën - Gare de Montbrison	18	Boën	Montbrison	BOËN	MONTBRISON	1	1
OCESN049588R0200220242	Gare de Montbrison - Saint-Etienne-Chtx GR	60	Montbrison	St-Étienne-Châteaucreux	MONTBRISON	SAINT-ETIENNE	1	1
OCESN049600R0200220253	Bourg-en-Bresse Gare R - Lyon-Part-Dieu-Gare-Rou	81	Bourg-en-Bresse Gare R	Lyon-Part-Dieu	BOURG-EN-BRESSE	LYON	1	1
OCESN049610R0200220259	Bourg-en-Bresse Gare R - Gare de Mâcon-Loché-TGV	42	Bourg-en-Bresse Gare R	Mâcon-Loché-TGV	BOURG-EN-BRESSE	MACON	1	1
OCESN049611R0200220260	Bourg-en-Bresse Gare R - Gare de Mâcon-Ville	62	Bourg-en-Bresse Gare R	Mâcon-Ville	BOURG-EN-BRESSE	MACON	1	1
OCESN049634R0200220283	Gare de Ambérieu-en-Bugey - Lyon-Part-Dieu-Gare-Rou	63	Ambérieu	Lyon-Part-Dieu	AMBERIEU-EN-BUGEY	LYON	1	1
OCESN049640R0300320287	Gare de Chambéry-Chal.-les-Eaux - Gare de St-André-le-Gaz	71	Chambéry-Chal.-les-Eaux	St-André-le-Gaz	CHAMBERY	SAINT-ANDRÉ-LE-GAZ	1	1
OCESN049645R0300320290	Gare de Chambéry-Chal.-les-Eaux - Gare de La Tour-du-Pin	86	Chambéry-Chal.-les-Eaux	La Tour-du-Pin	CHAMBERY	LA TOUR-DU-PIN	1	1
OCESN049675R0200220305	Gare de Gap - Grenoble-Gare-Routière	127	Gap	Grenoble	GAP	GRENOBLE	1	1
OCESN049679R0300320308	Gare de Clelles-Mens - Gare de Gap	80	Clelles-Mens	Gap	CLELLES	GAP	1	1
OCESN049680R0200220309	Clelles-Mairie - Grenoble-Gare-Routière	81	Clelles-Mens	Grenoble	CLELLES	GRENOBLE	1	1
OCESN049682R0200220310	Gare de Vif - Grenoble-Gare-Routière	51	Vif	Grenoble	VIF	GRENOBLE	1	1
OCESN049684R0200220312	Gare de Clelles-Mens - Grenoble-Gare-Routière	73	Clelles-Mens	Grenoble	CLELLES	GRENOBLE	1	1
OCESN049691R0200220317	Gare de Sain-Bel - Lyon-St-Paul-la-Feuilée	60	Sain-Bel	Lyon-St-Paul-la-Feuilée	SAIN-BEL	LYON-ST-PAUL-LA-FEUILÉE	1	0
OCESN049692R0300320318	Gare de Sain-Bel - Lyon-St-Paul-Quai-Bondy	60	Sain-Bel	Lyon-St-Paul	SAIN-BEL	LYON	1	1
OCESN049701R0200220325	Lyon-Perrache-Gare-Rout - Vienne-Gare-Routière	53	Lyon-Perrache	Vienne-Gare-Routière	LYON	VIENNE-GARE-ROUTIÈRE	1	0
OCESN049708R0200220329	Bourg-en-Bresse Gare R - Gare de Ambérieu-en-Bugey	40	Bourg-en-Bresse Gare R	Ambérieu	BOURG-EN-BRESSE	AMBERIEU-EN-BUGEY	1	1
OCESN049750R0200220348	Argentine - Gare de St-Pierre-d'Albigny	28	Argentine	St-Pierre-d'Albigny	ARGENTINE	SAINT-PIERRE-D'ALBIGNY	0	1
OCESN049780R0200220362	Gare de St-Priest - St-Pierre-de-Chandieu-R	21	St-Priest	St-Pierre-de-Chandieu-R	SAINT-PRIEST-TAURION	ST-PIERRE-DE-CHANDIEU-R	1	0
OCESN049799R0200220374	Gare de Villefranche-sur-Saône - Lyon-Perrache-Gare-Rout	60	Villefranche-sur-Saône	Lyon-Perrache	VILLEFRANCHE-SUR-SAONE	LYON	1	1
OCESN049808R0200220375	Gare de La Tour-du-Pin - Gare de Rives	55	La Tour-du-Pin	Rives	LA TOUR-DU-PIN	RIVESALTES	1	1
OCESN049819R0200220376	Gare de Moûtiers-Salins-Brides - Gare de St-Pierre-d'Albigny	50	Moûtiers-Salins-Brides	St-Pierre-d'Albigny	MOÛTIERS	SAINT-PIERRE-D'ALBIGNY	1	1
OCESN049823R0200220379	Gare de Albertville - Gare de Moûtiers-Salins-Brides	45	Albertville	Moûtiers-Salins-Brides	ALBERTVILLE	MOÛTIERS	1	1
OCESN049825R0300320381	Gare de Aix-les-Bains-le-Revard - Gare de Chambéry-Chal.-les-Eaux	30	Aix-les-Bains-Le Revard	Chambéry-Chal.-les-Eaux	AIX-LES-BAINS	CHAMBERY	1	1
OCESN049827R0200220383	Gare de Bourg-St-Maurice - Gare de Moûtiers-Salins-Brides	37	Bourg-St-Maurice	Moûtiers-Salins-Brides	BOURG-SAINT-MAURICE	MOÛTIERS	1	1
OCESN049842R0300320394	Gare de Chambéry-Chal.-les-Eaux - Gare de Modane	113	Chambéry-Chal.-les-Eaux	Modane	CHAMBERY	MODANE	1	1
OCESN049844R0300320396	Gare de Chambéry-Chal.-les-Eaux - Gare de Epierre-St-Léger	82	Chambéry-Chal.-les-Eaux	Epierre-St-Léger	CHAMBERY	ÉPIERRE	1	1
OCESN049846R0300320398	Gare de Aix-les-Bains-le-Revard - Gare de Modane	157	Aix-les-Bains-Le Revard	Modane	AIX-LES-BAINS	MODANE	1	1
OCESN049852R0500520404	Gare de Chambéry-Chal.-les-Eaux - Gare de Culoz	65	Chambéry-Chal.-les-Eaux	Culoz	CHAMBERY	CULOZ	1	1
OCESN049864R0200220414	Gare de Feurs - Saint-Etienne-Chtx GR	60	Feurs	St-Étienne-Châteaucreux	FEURS	SAINT-ETIENNE	1	1
OCESN049873R0300320418	Gare de Albens - Gare de Annecy	45	Albens	Annecy	ALBENS	ANNECY	1	1
OCESN049877R0200220422	Gare de Annecy - Gare de Rumilly	25	Annecy	Rumilly	ANNECY	RUMILLY	1	1
OCESN049911R0200220426	Gare de Sérézin - Ternay-Barbières	13	Sérézin	Ternay-Barbières	SÉRÉZIN-DU-RHÔNE	TERNAY-BARBIÈRES	1	0
OCESN049913R0200220428	Communay-Stade - Gare de Sérézin	15	Communay	Sérézin	COMMUNAY	SÉRÉZIN-DU-RHÔNE	0	1
OCESN049962R0200220450	Gare de Epierre-St-Léger - Gare de Montmélian	52	Epierre-St-Léger	Montmélian	ÉPIERRE	MONTMÉLIAN	1	1
OCESN049967R0200220452	Gare de Epierre-St-Léger - Gare de St-Pierre-d'Albigny	36	Epierre-St-Léger	St-Pierre-d'Albigny	ÉPIERRE	SAINT-PIERRE-D'ALBIGNY	1	1
OCESN049968R0200220453	Gare de St-Jean-de-Maurienne-A. - Gare de St-Pierre-d'Albigny	70	St-Jean-de-Maurienne-A.	St-Pierre-d'Albigny	SAINT-JEAN-DE-MAURIENNE	SAINT-PIERRE-D'ALBIGNY	1	1
OCESN049969R0200220454	Aiton-Salle-Polyvalente - Gare de St-Jean-de-Maurienne-A.	58	Aiton	St-Jean-de-Maurienne-A.	AITON	SAINT-JEAN-DE-MAURIENNE	0	1
OCESN052500R0200220703	Gare de Chinon - Gare de Tours	82	Chinon	Tours	CHÂTEAU-CHINON(CAMPAGNE)	JOUE-LES-TOURS	1	1
OCESN052501R0400420704	Chinon-Lycée-Rabelais - Gare de Tours	75	Chinon-Lycée-Rabelais	Tours	CHINON-LYCÉE-RABELAIS	JOUE-LES-TOURS	0	1
OCESN052520R0200220712	Gare de Tours - St Christophe / Nais C.	60	Tours	St Christophe / Nais C.	JOUE-LES-TOURS	ST CHRISTOPHE / NAIS C.	1	0
OCESN052521R0200220713	Gare de Château-du-Loir - Gare de Tours	75	Château-du-Loir	Tours	CHÂTEAU-DU-LOIR	JOUE-LES-TOURS	1	1
OCESN052540R0300320721	Droué (Centre) - Gare de Courtalain-St-Pellerin	10	Droué (Centre)	Courtalain-St-Pellerin	DROUÉ (CENTRE)	SAINT-PELLERIN	0	1
OCESN052541R0200220722	Courtalain-Centre - Droué (Centre)	10	Courtalain-Centre	Droué (Centre)	COURTALAIN-CENTRE	DROUÉ (CENTRE)	0	0
OCESN052542R0200220723	Chartres-Gare-Routière - Gare de Brou	55	Chartres-Gare-Routière	Brou	CHARTRES-GARE-ROUTIÈRE	MARCHEZAIS	0	1
OCESN052543R0300320724	Droué (Centre) - Gare de Brou	36	Droué (Centre)	Brou	DROUÉ (CENTRE)	MARCHEZAIS	0	1
OCESN052547R0200220728	Gare de Brou - Gare de Chartres	50	Brou	Chartres	MARCHEZAIS	CHARTRES	1	1
OCESN052553R0200220733	Droué (Centre) - Gare de Chartres	92	Droué (Centre)	Chartres	DROUÉ (CENTRE)	CHARTRES	0	1
OCESN052560R0400420735	Gare de Vendôme - Mondoubleau-Rue-Leroy	60	Vendôme	Mondoubleau-Rue-Leroy	VILLIERS-SUR-LOIR	MONDOUBLEAU-RUE-LEROY	1	0
OCESN052580R0200220746	Aubigny-sur-Nere-Mail - Gare de Gien	44	Aubigny-sur-Nere-Mail	Gien	AUBIGNY-SUR-NERE-MAIL	GIEN	0	1
OCESN052600R0200220762	Gare de Gien - Montargis-OT	49	Gien	Montargis-OT	GIEN	MONTARGIS-OT	1	0
OCESN052610R0200220766	Gare de Cosne-sur-Loire - Sancerre-Porte-Cesar	27	Cosne-sur-Loire	Sancerre-Porte-Cesar	COSNE-COURS-SUR-LOIRE	SANCERRE-PORTE-CESAR	1	0
OCESN052632R0200220780	Bourges-Gare-Routière - nan	65	Bourges-Gare-Routière	nan	BOURGES-GARE-ROUTIÈRE	TOURNAN-EN-BRIE	0	1
OCESN052635R0200220781	Bourges-Gare-Routière - Gare de St-Amand-Montrond-Orval	76	Bourges-Gare-Routière	St-Amand-Montrond-Orval	BOURGES-GARE-ROUTIÈRE	ORVAL	0	1
OCESN052636R0200220782	Gare de Bourges - Gare de St-Amand-Montrond-Orval	65	Bourges	St-Amand-Montrond-Orval	BOURGES	ORVAL	1	1
OCESN052650R0200220783	Châteauroux Gare Rout. - Gare de Bourges	106	Châteauroux Gare Rout.	Bourges	CHATEAUROUX	BOURGES	1	1
OCESN052652R0200220785	Gare de Bourges - Issoudun-Place-de-la-G.	71	Bourges	Issoudun	BOURGES	ISSOUDUN	1	1
OCESN052665R0200220798	Châteauroux Gare Rout. - Issoudun-Jardin	40	Châteauroux Gare Rout.	Issoudun-Jardin	CHATEAUROUX	ISSOUDUN-JARDIN	1	0
OCESN052670R0200220799	Gare de Vierzon - Issoudun-Place-de-la-G.	50	Vierzon	Issoudun	VIERZON	ISSOUDUN	1	1
OCESN052671R0200220800	Gare de Issoudun - Gare de Vierzon	56	Issoudun	Vierzon	ISSOUDUN	VIERZON	1	1
OCESN052700R0300320808	Châteauroux Gare Rout. - Poitiers-Gare-Routière	135	Châteauroux Gare Rout.	Poitiers-Gare-Routière	CHATEAUROUX	POITIERS-GARE-ROUTIÈRE	1	0
OCESN052702R0200220810	Le-Blanc-Pl-du-Bateau - Poitiers-Gare-Routière	68	Le-Blanc-Pl-du-Bateau	Poitiers-Gare-Routière	LE-BLANC-PL-DU-BATEAU	POITIERS-GARE-ROUTIÈRE	0	0
OCESN052720R0200220818	Gare de Nouan-le-Fuzelier - Romorantin-BA-G.R.	55	Nouan-le-Fuzelier	Romorantin-BA-G.R.	NOUAN-LE-FUZELIER	ROMORANTIN-BA-G.R.	1	0
OCESN052722R0200220820	Chaumont-sur-Tharonne - Romorantin-BA-G.R.	31	Chaumont-sur-Tharonne	Romorantin-BA-G.R.	CHAUMONT-SUR-THARONNE	ROMORANTIN-BA-G.R.	0	0
OCESN052723R0200220821	Gare de Lamotte-Beuvron - Romorantin-BA-G.R.	40	Lamotte-Beuvron	Romorantin-BA-G.R.	LAMOTTE-BEUVRON	ROMORANTIN-BA-G.R.	1	0
OCESN052728R0200220823	Gare de Lamotte-Beuvron - Romorantin-Lycée-de-F	35	Lamotte-Beuvron	Romorantin-Lycée-de-F	LAMOTTE-BEUVRON	ROMORANTIN-LYCÉE-DE-F	1	0
OCESN052740R0200220824	Châteauroux-Ly-B-Pascal - Gare de Eguzon	60	Châteauroux-Ly-B-Pascal	Eguzon	CHÂTEAUROUX-LY-B-PASCAL	ÉGUZON-CHANTÔME	0	1
OCESN052741R0300320825	Châteauroux Gare Rout. - Gare de Argenton-sur-Creuse	45	Châteauroux Gare Rout.	Argenton-sur-Creuse	CHATEAUROUX	ARGENTON-SUR-CREUSE	1	1
OCESN052741R0400420826	Châteauroux-Ly-B-Pascal - Gare de Argenton-sur-Creuse	60	Châteauroux-Ly-B-Pascal	Argenton-sur-Creuse	CHÂTEAUROUX-LY-B-PASCAL	ARGENTON-SUR-CREUSE	0	1
OCESN052742R0300320827	Châteauroux-Lycée-Agric - Gare de Argenton-sur-Creuse	55	Châteauroux-Lycée-Agric	Argenton-sur-Creuse	CHÂTEAUROUX-LYCÉE-AGRIC	ARGENTON-SUR-CREUSE	0	1
OCESN052744R0300320830	Châteauroux Gare Rout. - Gare de Eguzon	80	Châteauroux Gare Rout.	Eguzon	CHATEAUROUX	ÉGUZON-CHANTÔME	1	1
OCESN052746R0200220831	Châteauroux Gare Rout. - Issoudun-Place-de-la-G.	36	Châteauroux Gare Rout.	Issoudun	CHATEAUROUX	ISSOUDUN	1	1
OCESN052750R0200220832	Gare de Thesee - Romorantin-BA-G.R.	60	Thesee	Romorantin-BA-G.R.	THÉSÉE	ROMORANTIN-BA-G.R.	1	0
OCESN052751R0200220833	Romorantin-BA-G.R. - St-Aignan-Lep	55	Romorantin-BA-G.R.	St-Aignan-Lep	ROMORANTIN-BA-G.R.	ST-AIGNAN-LEP	0	0
OCESN052752R0200220834	Romorantin-BA-G.R. - St-Aignan-Pl-Wilson	53	Romorantin-BA-G.R.	St-Aignan-Pl-Wilson	ROMORANTIN-BA-G.R.	ST-AIGNAN-PL-WILSON	0	0
OCESN052800R0200220838	Gare de Loches - Gare de Tours	58	Loches	Tours	LOCHES	JOUE-LES-TOURS	1	1
OCESN052801R0200220839	Buzançais - Châteauroux Gare Rout.	30	Buzançais	Châteauroux Gare Rout.	BUZANÇAIS	CHATEAUROUX	1	1
OCESN052802R0200220840	Châteauroux Gare Rout. - Gare de Tours	150	Châteauroux Gare Rout.	Tours	CHATEAUROUX	JOUE-LES-TOURS	1	1
OCESN052803R0200220841	Chatillon-Mail - Châteauroux-Charmilles	100	Chatillon-Mail	Châteauroux-Charmilles	CHATILLON-MAIL	CHÂTEAUROUX-CHARMILLES	0	0
OCESN052804R0200220842	Clion-sur-Indre - Gare de Loches	40	Clion-sur-Indre	Loches	CLION	LOCHES	1	1
OCESN052805R0200220843	Chatillon-Mail - Châteauroux Gare Rout.	90	Chatillon-Mail	Châteauroux Gare Rout.	CHATILLON-MAIL	CHATEAUROUX	0	1
OCESN052807R0200220845	Châteauroux Gare Rout. - Gare de Loches	101	Châteauroux Gare Rout.	Loches	CHATEAUROUX	LOCHES	1	1
OCESN052810R0200220849	Gare de Cormery - Gare de La Douzillère	47	Cormery	La Douzillère	CORMERY	JOUE-LES-TOURS	1	1
OCESN052811R0200220850	Gare de Loches - Gare de Montbazon	65	Loches	Montbazon	LOCHES	MONTBAZON	1	1
OCESN052812R0200220851	Chambourg-Chopin - Gare de Cormery	25	Chambourg-Chopin	Cormery	CHAMBOURG-CHOPIN	CORMERY	0	1
OCESN052815R0200220854	Loches-Lycee-St-Denis - Truyes-St-Blaise	40	Loches-Lycee-St-Denis	Truyes-St-Blaise	LOCHES-LYCEE-ST-DENIS	TRUYES-ST-BLAISE	0	0
OCESN052822R0200220864	Gare de Cormery - Gare de Loches	29	Cormery	Loches	CORMERY	LOCHES	1	1
OCESN052829R0200220872	Gare de Loches - TOURS LYCEE GRANDMONT	55	Loches	TOURS LYCEE GRANDMONT	LOCHES	TOURS LYCEE GRANDMONT	1	0
OCESN052832R0200220875	Gare de Esvres - Gare de Loches	45	Esvres	Loches	ESVRES	LOCHES	1	1
OCESN052834R0200220877	Gare de Tours - Reignac-Bourg-Du-Fau	74	Tours	Reignac-Bourg-Du-Fau	JOUE-LES-TOURS	REIGNAC-BOURG-DU-FAU	1	0
OCESN052840R0200220883	Gare de Loches - Truyes-Pl-Du-Souvenir	40	Loches	Truyes-Pl-Du-Souvenir	LOCHES	TRUYES-PL-DU-SOUVENIR	1	0
OCESN052845R0200220890	Gare de La Douzillère - Gare de Veigné	15	La Douzillère	Veigné	JOUE-LES-TOURS	VEIGNÉ	1	1
OCESN052848R0200220893	Loches-LEP - Truyes-Pl-Du-Souvenir	25	Loches-LEP	Truyes-Pl-Du-Souvenir	LOCHES-LEP	TRUYES-PL-DU-SOUVENIR	0	0
OCESN052850R0400420895	Gare de Tours - Loches-LEP	80	Tours	Loches-LEP	JOUE-LES-TOURS	LOCHES-LEP	1	0
OCESN052857R0200220905	Gare de Cormery - Gare de Tours	43	Cormery	Tours	CORMERY	JOUE-LES-TOURS	1	1
OCESN052860R0200220909	Buzançais - Châteauroux-Ly-B-Pascal	59	Buzançais	Châteauroux-Ly-B-Pascal	BUZANÇAIS	CHÂTEAUROUX-LY-B-PASCAL	1	0
OCESN052861R0200220910	Gare de Esvres - Gare de La Douzillère	20	Esvres	La Douzillère	ESVRES	JOUE-LES-TOURS	1	1
OCESN052868R0400420918	Chatillon-Mail - Châteauroux-L-Giraudoux	93	Chatillon-Mail	Châteauroux-L-Giraudoux	CHATILLON-MAIL	CHÂTEAUROUX-L-GIRAUDOUX	0	0
OCESN052878R0400420929	Chatillon-Mail - Gare de Tours	95	Chatillon-Mail	Tours	CHATILLON-MAIL	JOUE-LES-TOURS	0	1
OCESN052900R0200220941	Gare de Vierzon - Romorantin-BA-G.R.	43	Vierzon	Romorantin-BA-G.R.	VIERZON	ROMORANTIN-BA-G.R.	1	0
OCESN052903R0200220944	Romorantin-BA-G.R. - Vierzon-Médiathèque	48	Romorantin-BA-G.R.	Vierzon-Médiathèque	ROMORANTIN-BA-G.R.	VIERZON-MÉDIATHÈQUE	0	0
OCESN052931R0200220960	Gare de Blois-Chambord - Gare de Limeray	35	Blois-Chambord	Limeray	BLOIS	LIMERAY	1	1
OCESN052940R0200220962	Gare de Châteaudun - Gare de Dourdan	90	Châteaudun	Dourdan	CHATEAUDUN	DOURDAN	1	1
OCESN052941R0200220963	Châteaudun-LEP-Paulsen - Gare de Dourdan	102	Châteaudun-LEP-Paulsen	Dourdan	CHÂTEAUDUN-LEP-PAULSEN	DOURDAN	0	1
OCESN052950R0200220965	Chartres-Gare-Routière - Gare de Tours	159	Chartres-Gare-Routière	Tours	CHARTRES-GARE-ROUTIÈRE	JOUE-LES-TOURS	0	1
OCESN052951R0200220966	Chartres-Gare-Routière - Gare de Vendôme	84	Chartres-Gare-Routière	Vendôme	CHARTRES-GARE-ROUTIÈRE	VILLIERS-SUR-LOIR	0	1
OCESN052952R0200220967	Gare de Châteaudun - Gare de Vendôme	55	Châteaudun	Vendôme	CHATEAUDUN	VILLIERS-SUR-LOIR	1	1
OCESN052953R0200220968	Gare de Tours - Gare de Vendôme	65	Tours	Vendôme	JOUE-LES-TOURS	VILLIERS-SUR-LOIR	1	1
OCESN052960R0200220975	Chartres-Gare-Routière - Gare de Châteaudun	56	Chartres-Gare-Routière	Châteaudun	CHARTRES-GARE-ROUTIÈRE	CHATEAUDUN	0	1
OCESN052974R0200220989	Gare de Châteaudun - Gare de Tours	111	Châteaudun	Tours	CHATEAUDUN	JOUE-LES-TOURS	1	1
OCESN052990R0200220994	Gare de Château-Renault - Gare de Vendôme-Villiers-s-Loir	47	Château-Renault	Vendôme-Villiers-s-Loir	CHÂTEAU-RENAULT	VENDÔME-VILLIERS-S-LOIR	1	0
OCESN055002R0200221027	Gare de Epinal - Gare de Neufchâteau	109	Epinal	Neufchâteau	EPINAL	NEUFCHÂTEAU	1	1
OCESN055003R0200221028	Gare de Neufchâteau - Gare de Vittel	45	Neufchâteau	Vittel	NEUFCHÂTEAU	VITTEL	1	1
OCESN055069R0500521037	Gare de Lunéville - Rambervillers (11 Nov)	54	Lunéville	Rambervillers (11 Nov)	LUNEVILLE	RAMBERVILLERS (11 NOV)	1	0
OCESN055074R0200221043	Gare de Lunéville - Moyen	41	Lunéville	Moyen	LUNEVILLE	MOYEN	1	0
OCESN055079R0300321047	Luneville-LP - Rambervillers (11 Nov)	72	Luneville-LP	Rambervillers (11 Nov)	LUNEVILLE-LP	RAMBERVILLERS (11 NOV)	0	0
OCESN055081R0300321049	Lunéville (Cité Scolai) - Rambervillers	60	Lunéville (Cité Scolai)	Rambervillers	LUNEVILLE	RAMBERVILLERS	1	0
OCESN055081R0400421050	Gare de Lunéville - Rambervillers	52	Lunéville	Rambervillers	LUNEVILLE	RAMBERVILLERS	1	0
OCESN055082R0500521051	Lunéville (Cité Scolai) - Rambervillers (11 Nov)	71	Lunéville (Cité Scolai)	Rambervillers (11 Nov)	LUNEVILLE	RAMBERVILLERS (11 NOV)	1	0
OCESN055097R0200221067	Gare de Epinal - Mirecourt	44	Epinal	Mirecourt	EPINAL	MIRECOURT	1	1
OCESN055098R0200221068	Bruyères (Vosges) - Gare de Lunéville	80	Bruyères (Vosges)	Lunéville	BRUYÈRES	LUNEVILLE	1	1
OCESN055121R0200221088	Gare de Remiremont - Gérardmer La Mauselaine	45	Remiremont	Gérardmer La Mauselaine	REMIREMONT	GÉRARDMER LA MAUSELAINE	1	0
OCESN055123R0200221090	Gare de Contrexéville - Gare de Epinal	60	Contrexéville	Epinal	CONTREXÉVILLE	EPINAL	1	1
OCESN055145R0300321106	Gare de Longwy - Gare de Metz-Ville	55	Longwy	Metz-Ville	LONGWY	METZ	1	1
OCESN055203R0200221140	Bussang (Gare SNCF) - Gare de Remiremont	54	Bussang	Remiremont	BUSSANG	REMIREMONT	0	1
OCESN055219R0200221145	Bresse-Claudel (la) - Gare de Remiremont	57	Bresse-Claudel (la)	Remiremont	BRESSE-CLAUDEL (LA)	REMIREMONT	0	1
OCESN055220R0200221146	Gare de Remiremont - La-Bresse (Pl Champtel)	63	Remiremont	La-Bresse (Pl Champtel)	REMIREMONT	LA-BRESSE (PL CHAMPTEL)	1	0
OCESN055223R0200221150	Gare de Remiremont - La Bresse Le Lispach	83	Remiremont	La Bresse Le Lispach	REMIREMONT	LA BRESSE LE LISPACH	1	0
OCESN055267R0200221181	Gare de Audun-le-Roman - Gare de Thionville	40	Audun-le-Roman	Thionville	AUDUN-LE-ROMAN	THIONVILLE	1	1
OCESN055403R0200221218	Bitche - Gare de Sarreguemines	48	Bitche	Sarreguemines	BITCHE	SARREGUEMINES	1	1
OCESN055412R0400421227	Bitche-Quartier-Driant - Gare de Sarreguemines	56	Bitche	Sarreguemines	BITCHE	SARREGUEMINES	1	1
OCESN055430R0200221246	Gare de Sarrebourg - St-Louis-57-Incliné	27	Sarrebourg	St-Louis-57-Incliné	SARREBOURG	ST-LOUIS-57-INCLINÉ	1	0
OCESN055436R0200221250	Gare de Lutzelbourg - Gare de Sarrebourg	50	Lutzelbourg	Sarrebourg	LUTZELBOURG	SARREBOURG	1	1
OCESN055437R0200221251	Gare de Conflans-Jarny - Gare de Metz-Ville	40	Conflans-Jarny	Metz-Ville	JARNY	METZ	1	1
OCESN055438R0200221252	Gare de Metz-Ville - Gare de Verdun	90	Metz-Ville	Verdun	METZ	VERDUN	1	1
OCESN055488R0200221255	Gare de Conflans-Jarny - Gare de Verdun	45	Conflans-Jarny	Verdun	JARNY	VERDUN	1	1
OCESN078000R0200222782	Gare de Marle-sur-Serre - Lugny	5	Marle-sur-Serre	Lugny	MARLE	LUGNY	1	0
